STATcube

"Versorgungsbilanz für Milch ab 1995 in Tonnen (G Q)"
"Produkte nach Werte nach Jahr"
"Zählt: ERZEUGUNG, Anfangsbestand, Endbestand, Einfuhr, Ausfuhr, INLANDSVERWENDUNG, Futter, Verarbeitung, Verluste, NAHRUNGSVERBRAUCH, Nahrungsverbrauch pro Kopf in kg, SELBSTVERSORGUNGSGRAD in %"

"Produkte";"Werte";"Jahr";"Anzahl";"Anmerkungen";
"Obers und Rahm";"Einfuhr";"2000";2322;
"Obers und Rahm";"Einfuhr";"2001";3273;
"Obers und Rahm";"Einfuhr";"2002";3516;
"Obers und Rahm";"Einfuhr";"2003";4400;
"Obers und Rahm";"Einfuhr";"2004";3752;
"Obers und Rahm";"Einfuhr";"2005";3706;
"Obers und Rahm";"Einfuhr";"2006";3614;
"Obers und Rahm";"Einfuhr";"2007";4908;
"Obers und Rahm";"Einfuhr";"2008";7929;
"Obers und Rahm";"Einfuhr";"2009";6488;
"Obers und Rahm";"Einfuhr";"2010";4888;
"Obers und Rahm";"Einfuhr";"2011";5464;
"Obers und Rahm";"Einfuhr";"2012";7117;
"Obers und Rahm";"Einfuhr";"2013";6479;
"Obers und Rahm";"Einfuhr";"2014";6899;
"Obers und Rahm";"Einfuhr";"2015";4900;
"Obers und Rahm";"Einfuhr";"2016";3512;
"Obers und Rahm";"Einfuhr";"2017";3008;
"Obers und Rahm";"Einfuhr";"2018";2869;
